date,ML,Low_90,High_90,facility,state,county
2020-04-08,0.64,0.0,3.06,Northern State Prison,New Jersey,Essex
2020-04-10,1.1,0.0,3.0500000000000003,Northern State Prison,New Jersey,Essex
2020-04-11,1.61,0.03,3.19,Northern State Prison,New Jersey,Essex
2020-04-14,1.6500000000000001,0.07,3.09,Northern State Prison,New Jersey,Essex
2020-04-15,1.96,0.35000000000000003,3.38,Northern State Prison,New Jersey,Essex
2020-04-16,1.87,0.33,3.15,Northern State Prison,New Jersey,Essex
2020-04-18,1.68,0.3,2.91,Northern State Prison,New Jersey,Essex
2020-04-20,1.46,0.13,2.5500000000000003,Northern State Prison,New Jersey,Essex
2020-04-21,1.19,0.03,2.23,Northern State Prison,New Jersey,Essex
2020-04-22,1.04,0.0,2.09,Northern State Prison,New Jersey,Essex
2020-04-23,1.01,0.0,2.06,Northern State Prison,New Jersey,Essex
2020-04-25,0.86,0.0,1.97,Northern State Prison,New Jersey,Essex
2020-04-27,0.8300000000000001,0.0,1.97,Northern State Prison,New Jersey,Essex
2020-04-29,0.6900000000000001,0.0,1.8900000000000001,Northern State Prison,New Jersey,Essex
2020-05-01,0.5,0.0,1.75,Northern State Prison,New Jersey,Essex
2020-05-05,0.41000000000000003,0.0,1.6400000000000001,Northern State Prison,New Jersey,Essex
2020-05-08,0.4,0.0,1.61,Northern State Prison,New Jersey,Essex
2020-05-11,0.38,0.0,1.59,Northern State Prison,New Jersey,Essex
2020-05-12,0.4,0.0,1.6400000000000001,Northern State Prison,New Jersey,Essex
2020-04-06,0.46,0.0,7.1000000000000005,Broad River Correctional Institution,South Carolina,Richland
2020-04-11,0.51,0.0,6.15,Broad River Correctional Institution,South Carolina,Richland
2020-04-12,2.56,0.0,6.33,Broad River Correctional Institution,South Carolina,Richland
2020-04-18,2.06,0.0,5.3500000000000005,Broad River Correctional Institution,South Carolina,Richland
2020-04-23,1.73,0.0,4.76,Broad River Correctional Institution,South Carolina,Richland
2020-04-24,1.47,0.0,4.36,Broad River Correctional Institution,South Carolina,Richland
2020-05-04,1.31,0.0,4.0600000000000005,Broad River Correctional Institution,South Carolina,Richland
2020-05-06,0.62,0.0,3.52,Broad River Correctional Institution,South Carolina,Richland
2020-04-09,3.0100000000000002,0.0,7.1000000000000005,Baldwin State Prison,Georgia,Baldwin
2020-04-12,2.27,0.0,5.76,Baldwin State Prison,Georgia,Baldwin
2020-04-18,1.9100000000000001,0.0,5.0200000000000005,Baldwin State Prison,Georgia,Baldwin
2020-04-25,1.6600000000000001,0.0,4.54,Baldwin State Prison,Georgia,Baldwin
2020-04-29,1.42,0.0,4.19,Baldwin State Prison,Georgia,Baldwin
2020-05-01,1.25,0.0,3.93,Baldwin State Prison,Georgia,Baldwin
2020-05-05,0.6,0.0,3.44,Baldwin State Prison,Georgia,Baldwin
2020-05-06,1.11,0.0,3.66,Baldwin State Prison,Georgia,Baldwin
2020-05-08,1.06,0.0,3.5100000000000002,Baldwin State Prison,Georgia,Baldwin
2020-04-28,0.46,0.0,7.1000000000000005,Ventress Correctional Facility,Alabama,Barbour
2020-04-30,0.51,0.0,6.15,Ventress Correctional Facility,Alabama,Barbour
2020-05-02,0.55,0.0,5.55,Ventress Correctional Facility,Alabama,Barbour
2020-05-12,0.58,0.0,5.11,Ventress Correctional Facility,Alabama,Barbour
2020-04-08,0.5,0.0,4.51,Mid-State Correctional Facility,New Jersey,Burlington
2020-04-10,0.56,0.0,3.83,Mid-State Correctional Facility,New Jersey,Burlington
2020-04-11,0.62,0.0,3.44,Mid-State Correctional Facility,New Jersey,Burlington
2020-04-14,1.19,0.0,3.41,Mid-State Correctional Facility,New Jersey,Burlington
2020-04-15,1.11,0.0,3.14,Mid-State Correctional Facility,New Jersey,Burlington
2020-04-16,1.07,0.0,2.94,Mid-State Correctional Facility,New Jersey,Burlington
2020-04-18,1.04,0.0,2.79,Mid-State Correctional Facility,New Jersey,Burlington
2020-04-20,0.75,0.0,2.5300000000000002,Mid-State Correctional Facility,New Jersey,Burlington
2020-04-21,0.58,0.0,2.34,Mid-State Correctional Facility,New Jersey,Burlington
2020-04-22,0.58,0.0,2.33,Mid-State Correctional Facility,New Jersey,Burlington
2020-04-25,0.59,0.0,2.31,Mid-State Correctional Facility,New Jersey,Burlington
2020-04-27,0.51,0.0,2.18,Mid-State Correctional Facility,New Jersey,Burlington
2020-04-29,0.52,0.0,2.19,Mid-State Correctional Facility,New Jersey,Burlington
2020-05-01,0.53,0.0,2.2,Mid-State Correctional Facility,New Jersey,Burlington
2020-05-04,0.54,0.0,2.21,Mid-State Correctional Facility,New Jersey,Burlington
2020-05-05,0.54,0.0,2.22,Mid-State Correctional Facility,New Jersey,Burlington
2020-05-06,0.48,0.0,2.11,Mid-State Correctional Facility,New Jersey,Burlington
2020-05-07,0.49,0.0,2.13,Mid-State Correctional Facility,New Jersey,Burlington
2020-05-11,0.5,0.0,2.16,Mid-State Correctional Facility,New Jersey,Burlington
2020-04-24,0.5,0.0,2.19,Mid-State Correctional Facility,New Jersey,Burlington
2020-04-26,0.59,0.0,2.34,Mid-State Correctional Facility,New Jersey,Burlington
2020-04-30,0.59,0.0,2.34,Mid-State Correctional Facility,New Jersey,Burlington
2020-04-16,0.47000000000000003,0.0,5.54,South Bay Correctional Facility,Florida,Palm Beach
2020-04-17,0.53,0.0,4.7700000000000005,South Bay Correctional Facility,Florida,Palm Beach
2020-04-18,1.8,0.0,4.7700000000000005,South Bay Correctional Facility,Florida,Palm Beach
2020-04-19,1.49,0.0,4.2,South Bay Correctional Facility,Florida,Palm Beach
2020-04-21,1.9100000000000001,0.0,4.13,South Bay Correctional Facility,Florida,Palm Beach
2020-04-22,1.67,0.0,3.72,South Bay Correctional Facility,Florida,Palm Beach
2020-04-23,1.51,0.0,3.44,South Bay Correctional Facility,Florida,Palm Beach
2020-04-24,1.4000000000000001,0.0,3.23,South Bay Correctional Facility,Florida,Palm Beach
2020-04-25,1.32,0.0,3.06,South Bay Correctional Facility,Florida,Palm Beach
2020-04-26,1.25,0.0,2.93,South Bay Correctional Facility,Florida,Palm Beach
2020-04-28,1.2,0.0,2.83,South Bay Correctional Facility,Florida,Palm Beach
2020-04-29,1.1500000000000001,0.0,2.74,South Bay Correctional Facility,Florida,Palm Beach
2020-04-30,1.1,0.0,2.66,South Bay Correctional Facility,Florida,Palm Beach
2020-05-01,0.79,0.0,2.47,South Bay Correctional Facility,Florida,Palm Beach
2020-05-02,1.03,0.0,2.58,South Bay Correctional Facility,Florida,Palm Beach
2020-05-05,1.41,0.06,2.83,South Bay Correctional Facility,Florida,Palm Beach
2020-05-07,1.5,0.08,2.85,South Bay Correctional Facility,Florida,Palm Beach
2020-05-08,1.7,0.16,2.99,South Bay Correctional Facility,Florida,Palm Beach
2020-05-09,1.7,0.21,2.95,South Bay Correctional Facility,Florida,Palm Beach
2020-05-10,1.58,0.15,2.75,South Bay Correctional Facility,Florida,Palm Beach
2020-05-11,1.48,0.12,2.61,South Bay Correctional Facility,Florida,Palm Beach
2020-05-04,0.42,0.0,4.8100000000000005,St. Clair Correctional Facility,Alabama,St. Clair
2020-04-09,0.46,0.0,7.1000000000000005,Wateree River Correctional Institution,South Carolina,Sumter
2020-04-08,0.47000000000000003,0.0,5.54,New Jersey State Prison,New Jersey,Mercer
2020-04-10,2.08,0.0,5.3500000000000005,New Jersey State Prison,New Jersey,Mercer
2020-04-11,1.7,0.0,4.54,New Jersey State Prison,New Jersey,Mercer
2020-04-14,1.42,0.0,4.05,New Jersey State Prison,New Jersey,Mercer
2020-04-15,1.84,0.01,4.0200000000000005,New Jersey State Prison,New Jersey,Mercer
2020-04-16,2.0100000000000002,0.06,3.94,New Jersey State Prison,New Jersey,Mercer
2020-04-18,1.77,0.0,3.52,New Jersey State Prison,New Jersey,Mercer
2020-04-20,1.61,0.0,3.2600000000000002,New Jersey State Prison,New Jersey,Mercer
2020-04-21,1.5,0.01,3.0700000000000003,New Jersey State Prison,New Jersey,Mercer
2020-04-22,1.18,0.0,2.7600000000000002,New Jersey State Prison,New Jersey,Mercer
2020-04-23,1.1300000000000001,0.0,2.69,New Jersey State Prison,New Jersey,Mercer
2020-04-25,1.08,0.0,2.62,New Jersey State Prison,New Jersey,Mercer
2020-04-27,1.04,0.0,2.56,New Jersey State Prison,New Jersey,Mercer
2020-04-28,1.0,0.0,2.52,New Jersey State Prison,New Jersey,Mercer
2020-04-29,0.72,0.0,2.35,New Jersey State Prison,New Jersey,Mercer
2020-04-30,0.56,0.0,2.22,New Jersey State Prison,New Jersey,Mercer
2020-05-01,0.56,0.0,2.24,New Jersey State Prison,New Jersey,Mercer
2020-05-04,0.56,0.0,2.25,New Jersey State Prison,New Jersey,Mercer
2020-05-06,0.41000000000000003,0.0,5.94,Staton Correctional Facility,Alabama,Elmore
2020-04-06,0.47000000000000003,0.0,5.54,Mountainview Youth Correctional Facility,New Jersey,Hunterdon
2020-04-07,0.53,0.0,4.7700000000000005,Mountainview Youth Correctional Facility,New Jersey,Hunterdon
2020-04-14,0.5700000000000001,0.0,4.3,Mountainview Youth Correctional Facility,New Jersey,Hunterdon
2020-04-15,0.6,0.0,3.98,Mountainview Youth Correctional Facility,New Jersey,Hunterdon
2020-04-16,0.63,0.0,3.73,Mountainview Youth Correctional Facility,New Jersey,Hunterdon
2020-04-18,0.66,0.0,3.54,Mountainview Youth Correctional Facility,New Jersey,Hunterdon
2020-04-20,0.68,0.0,3.39,Mountainview Youth Correctional Facility,New Jersey,Hunterdon
2020-04-25,0.7000000000000001,0.0,3.27,Mountainview Youth Correctional Facility,New Jersey,Hunterdon
2020-04-27,0.71,0.0,3.16,Mountainview Youth Correctional Facility,New Jersey,Hunterdon
2020-04-28,0.71,0.0,3.08,Mountainview Youth Correctional Facility,New Jersey,Hunterdon
2020-04-30,0.72,0.0,3.0,Mountainview Youth Correctional Facility,New Jersey,Hunterdon
2020-05-04,1.45,0.0,3.35,Mountainview Youth Correctional Facility,New Jersey,Hunterdon
2020-05-05,1.6500000000000001,0.04,3.38,Mountainview Youth Correctional Facility,New Jersey,Hunterdon
2020-05-08,1.98,0.15,3.5700000000000003,Mountainview Youth Correctional Facility,New Jersey,Hunterdon
2020-05-11,2.32,0.47000000000000003,3.86,Mountainview Youth Correctional Facility,New Jersey,Hunterdon
2020-04-08,0.46,0.0,7.1000000000000005,Lee Correctional Institution,South Carolina,Lee
2020-04-18,0.51,0.0,6.15,Lee Correctional Institution,South Carolina,Lee
2020-04-27,0.47000000000000003,0.0,5.54,Allendale Correctional Institution,South Carolina,Allendale
2020-04-28,0.53,0.0,4.7700000000000005,Allendale Correctional Institution,South Carolina,Allendale
2020-04-29,0.5700000000000001,0.0,4.3,Allendale Correctional Institution,South Carolina,Allendale
2020-04-30,0.6,0.0,3.98,Allendale Correctional Institution,South Carolina,Allendale
2020-05-02,0.63,0.0,3.73,Allendale Correctional Institution,South Carolina,Allendale
2020-05-03,0.66,0.0,3.54,Allendale Correctional Institution,South Carolina,Allendale
2020-05-04,0.68,0.0,3.39,Allendale Correctional Institution,South Carolina,Allendale
2020-05-05,0.7000000000000001,0.0,3.27,Allendale Correctional Institution,South Carolina,Allendale
2020-05-06,0.71,0.0,3.16,Allendale Correctional Institution,South Carolina,Allendale
2020-05-07,1.12,0.0,3.3000000000000003,Allendale Correctional Institution,South Carolina,Allendale
2020-05-08,1.09,0.0,3.15,Allendale Correctional Institution,South Carolina,Allendale
2020-05-09,1.06,0.0,3.0300000000000002,Allendale Correctional Institution,South Carolina,Allendale
2020-05-11,1.03,0.0,2.93,Allendale Correctional Institution,South Carolina,Allendale
2020-04-22,0.46,0.0,7.1000000000000005,Community Corrections Region 2,Florida,Marion
2020-05-08,0.51,0.0,6.15,Community Corrections Region 2,Florida,Marion
2020-04-07,0.48,0.0,4.7700000000000005,Central Reception and Assignment Facility,New Jersey,Mercer
2020-04-10,0.54,0.0,4.12,Central Reception and Assignment Facility,New Jersey,Mercer
2020-04-14,0.59,0.0,3.72,Central Reception and Assignment Facility,New Jersey,Mercer
2020-04-16,0.63,0.0,3.45,Central Reception and Assignment Facility,New Jersey,Mercer
2020-04-18,0.67,0.0,3.24,Central Reception and Assignment Facility,New Jersey,Mercer
2020-04-20,0.55,0.0,2.87,Central Reception and Assignment Facility,New Jersey,Mercer
2020-04-21,0.56,0.0,2.81,Central Reception and Assignment Facility,New Jersey,Mercer
2020-04-22,0.58,0.0,2.7600000000000002,Central Reception and Assignment Facility,New Jersey,Mercer
2020-04-23,0.59,0.0,2.72,Central Reception and Assignment Facility,New Jersey,Mercer
2020-04-25,0.6,0.0,2.68,Central Reception and Assignment Facility,New Jersey,Mercer
2020-04-27,0.6,0.0,2.65,Central Reception and Assignment Facility,New Jersey,Mercer
2020-04-28,0.61,0.0,2.62,Central Reception and Assignment Facility,New Jersey,Mercer
2020-04-29,0.81,0.0,2.7600000000000002,Central Reception and Assignment Facility,New Jersey,Mercer
2020-04-30,0.81,0.0,2.69,Central Reception and Assignment Facility,New Jersey,Mercer
2020-05-01,1.07,0.0,2.8000000000000003,Central Reception and Assignment Facility,New Jersey,Mercer
2020-05-04,1.05,0.0,2.71,Central Reception and Assignment Facility,New Jersey,Mercer
2020-05-05,1.24,0.0,2.77,Central Reception and Assignment Facility,New Jersey,Mercer
2020-05-06,1.3800000000000001,0.03,2.83,Central Reception and Assignment Facility,New Jersey,Mercer
2020-05-07,1.48,0.04,2.84,Central Reception and Assignment Facility,New Jersey,Mercer
2020-05-11,1.55,0.11,2.87,Central Reception and Assignment Facility,New Jersey,Mercer
2020-04-06,2.27,0.0,5.75,East Jersey State Prison,New Jersey,Middlesex
2020-04-07,1.81,0.0,4.75,East Jersey State Prison,New Jersey,Middlesex
2020-04-08,1.54,0.0,4.19,East Jersey State Prison,New Jersey,Middlesex
2020-04-10,1.92,0.0,4.13,East Jersey State Prison,New Jersey,Middlesex
2020-04-11,2.07,0.03,4.0,East Jersey State Prison,New Jersey,Middlesex
2020-04-14,1.82,0.04,3.61,East Jersey State Prison,New Jersey,Middlesex
2020-04-15,1.9000000000000001,0.06,3.5300000000000002,East Jersey State Prison,New Jersey,Middlesex
2020-04-16,1.93,0.14,3.47,East Jersey State Prison,New Jersey,Middlesex
2020-04-18,1.75,0.1,3.18,East Jersey State Prison,New Jersey,Middlesex
2020-04-20,1.61,0.1,2.99,East Jersey State Prison,New Jersey,Middlesex
2020-04-21,1.36,0.05,2.69,East Jersey State Prison,New Jersey,Middlesex
2020-04-22,1.1300000000000001,0.0,2.45,East Jersey State Prison,New Jersey,Middlesex
2020-04-23,1.09,0.0,2.41,East Jersey State Prison,New Jersey,Middlesex
2020-04-25,0.8300000000000001,0.0,2.27,East Jersey State Prison,New Jersey,Middlesex
2020-04-27,0.8,0.0,2.25,East Jersey State Prison,New Jersey,Middlesex
2020-04-29,0.77,0.0,2.24,East Jersey State Prison,New Jersey,Middlesex
2020-05-01,0.6,0.0,2.13,East Jersey State Prison,New Jersey,Middlesex
2020-05-04,0.6,0.0,2.14,East Jersey State Prison,New Jersey,Middlesex
2020-05-05,0.51,0.0,2.04,East Jersey State Prison,New Jersey,Middlesex
2020-05-06,0.52,0.0,2.07,East Jersey State Prison,New Jersey,Middlesex
2020-05-11,0.53,0.0,2.09,East Jersey State Prison,New Jersey,Middlesex
2020-04-07,0.46,0.0,7.1000000000000005,Logan Correctional Center,Illinois,Logan
2020-04-13,0.51,0.0,6.15,Logan Correctional Center,Illinois,Logan
2020-04-13,0.46,0.0,7.1000000000000005,CDCR/CCHCS Worksite Location—Sacramento County,California,Sacramento
2020-04-30,0.51,0.0,6.15,CDCR/CCHCS Worksite Location—Sacramento County,California,Sacramento
2020-05-12,0.46,0.0,7.1000000000000005,Easterling Correctional Facility,Alabama,Barbour
2020-04-10,0.46,0.0,7.1000000000000005,State Correctional Institution – Fayette,Pennsylvania,Fayette
2020-04-13,0.51,0.0,6.15,State Correctional Institution – Fayette,Pennsylvania,Fayette
2020-04-20,0.55,0.0,5.55,State Correctional Institution – Fayette,Pennsylvania,Fayette
2020-04-30,0.46,0.0,7.1000000000000005,Wallens Ridge State Prison,Virginia,Wise
2020-05-07,0.51,0.0,6.15,Wallens Ridge State Prison,Virginia,Wise
2020-05-04,3.84,0.0,8.31,State Correctional Institution – Camp Hill,Pennsylvania,Cumberland
2020-04-20,0.47000000000000003,0.0,5.54,State Correctional Institution – Huntingdon,Pennsylvania,Huntingdon
2020-04-21,0.53,0.0,4.7700000000000005,State Correctional Institution – Huntingdon,Pennsylvania,Huntingdon
2020-04-22,1.8,0.0,4.7700000000000005,State Correctional Institution – Huntingdon,Pennsylvania,Huntingdon
2020-04-23,2.17,0.0,4.57,State Correctional Institution – Huntingdon,Pennsylvania,Huntingdon
2020-04-24,2.67,0.23,4.76,State Correctional Institution – Huntingdon,Pennsylvania,Huntingdon
2020-04-27,2.49,0.29,4.3500000000000005,State Correctional Institution – Huntingdon,Pennsylvania,Huntingdon
2020-04-29,2.56,0.54,4.3100000000000005,State Correctional Institution – Huntingdon,Pennsylvania,Huntingdon
2020-04-30,2.52,0.63,4.07,State Correctional Institution – Huntingdon,Pennsylvania,Huntingdon
2020-05-01,2.68,1.05,4.15,State Correctional Institution – Huntingdon,Pennsylvania,Huntingdon
2020-05-04,2.57,1.12,3.89,State Correctional Institution – Huntingdon,Pennsylvania,Huntingdon
2020-05-05,2.36,1.03,3.5500000000000003,State Correctional Institution – Huntingdon,Pennsylvania,Huntingdon
2020-05-06,2.13,0.9,3.24,State Correctional Institution – Huntingdon,Pennsylvania,Huntingdon
2020-05-07,1.8900000000000001,0.7000000000000001,2.92,State Correctional Institution – Huntingdon,Pennsylvania,Huntingdon
2020-05-08,1.6,0.46,2.59,State Correctional Institution – Huntingdon,Pennsylvania,Huntingdon
2020-05-11,1.5,0.38,2.46,State Correctional Institution – Huntingdon,Pennsylvania,Huntingdon
2020-04-12,0.47000000000000003,0.0,5.54,Central Virginia Correctional Unit #13,Virginia,Chesterfield
2020-04-13,2.08,0.0,5.3500000000000005,Central Virginia Correctional Unit #13,Virginia,Chesterfield
2020-04-14,1.7,0.0,4.54,Central Virginia Correctional Unit #13,Virginia,Chesterfield
2020-04-16,2.57,0.08,4.8100000000000005,Central Virginia Correctional Unit #13,Virginia,Chesterfield
2020-04-17,2.81,0.37,4.83,Central Virginia Correctional Unit #13,Virginia,Chesterfield
2020-04-19,2.5500000000000003,0.4,4.34,Central Virginia Correctional Unit #13,Virginia,Chesterfield
2020-04-20,2.17,0.25,3.73,Central Virginia Correctional Unit #13,Virginia,Chesterfield
2020-04-21,1.75,0.09,3.16,Central Virginia Correctional Unit #13,Virginia,Chesterfield
2020-04-22,1.45,0.0,2.7800000000000002,Central Virginia Correctional Unit #13,Virginia,Chesterfield
2020-04-23,1.21,0.0,2.5500000000000003,Central Virginia Correctional Unit #13,Virginia,Chesterfield
2020-04-25,0.96,0.0,2.38,Central Virginia Correctional Unit #13,Virginia,Chesterfield
2020-04-26,0.9,0.0,2.36,Central Virginia Correctional Unit #13,Virginia,Chesterfield
2020-05-11,0.65,0.0,2.23,Central Virginia Correctional Unit #13,Virginia,Chesterfield
2020-04-23,0.47000000000000003,0.0,5.54,Bayside State Prison,New Jersey,Cumberland
2020-04-30,0.53,0.0,4.7700000000000005,Bayside State Prison,New Jersey,Cumberland
2020-05-04,0.5700000000000001,0.0,4.3,Bayside State Prison,New Jersey,Cumberland
2020-05-08,0.6,0.0,3.98,Bayside State Prison,New Jersey,Cumberland
2020-05-01,0.46,0.0,7.1000000000000005,State Correctional Institution – Dallas,Pennsylvania,Luzerne
2020-05-07,0.51,0.0,6.15,State Correctional Institution – Dallas,Pennsylvania,Luzerne
2020-05-01,0.41000000000000003,0.0,5.94,State Farm Correctional Complex,Virginia,Powhatan
2020-05-06,0.46,0.0,7.1000000000000005,Augusta Correctional Center,Virginia,Augusta
2020-04-20,0.46,0.0,7.1000000000000005,State Correctional Institution – Waymart,Pennsylvania,Wayne
2020-04-14,0.46,0.0,7.1000000000000005,State Correctional Institution – Chester,Pennsylvania,Delaware
2020-04-16,0.51,0.0,6.15,State Correctional Institution – Chester,Pennsylvania,Delaware
2020-04-17,0.55,0.0,5.55,State Correctional Institution – Chester,Pennsylvania,Delaware
2020-04-20,2.27,0.0,5.78,State Correctional Institution – Chester,Pennsylvania,Delaware
